date,exercise,sets,reps,weight
2024-02-27,Seated Cable Row,1,15.0,92.0
2024-02-27,Seated Cable Row,1,15.0,85.0
2024-02-27,Single Arm Cable Pulldown,1,10.0,57.0
2024-02-27,Single Arm Cable Pulldown,1,10.0,57.0
2024-02-27,Single Arm Cable Pulldown,1,7.0,64.0
2024-02-29,Barbell Squat,1,10.0,60.0
2024-02-29,Barbell Squat,1,12.0,50.0
2024-02-29,Barbell Squat,1,10.0,60.0
2024-02-29,Crunch Machine,1,10.0,55.0
2024-02-29,Crunch Machine,1,10.0,45.0
2024-02-29,Crunch Machine,1,10.0,65.0
2024-02-29,Leg Extension Machine,1,10.0,55.0
2024-02-29,Leg Extension Machine,1,10.0,75.0
2024-02-29,Leg Extension Machine,1,10.0,85.0
2024-02-29,Leg Extension Machine,1,12.0,85.0
2024-02-29,Leg Press,1,15.0,150.0
2024-02-29,Leg Press,1,10.0,170.0
2024-02-29,Leg Press,1,15.0,100.0
2024-02-29,Seated Calf Raise Machine,1,20.0,25.0
2024-02-29,Seated Calf Raise Machine,1,15.0,25.0
2024-02-29,Seated Calf Raise Machine,1,30.0,20.0
2024-02-29,Seated Leg Curl Machine,1,10.0,75.0
2024-02-29,Seated Leg Curl Machine,1,10.0,55.0
2024-02-29,Seated Leg Curl Machine,1,12.0,85.0
2024-02-29,Seated Leg Curl Machine,1,10.0,85.0
2024-02-29,Standing Calf Raise Machine,1,10.0,75.0
2024-02-29,Dumbbell Side Lateral Raise,1,10.0,7.5
2024-02-29,Dumbbell Side Lateral Raise,1,15.0,7.5
2024-02-29,Dumbbell Side Lateral Raise,1,10.0,7.5
2024-02-29,Dumbbell Side Lateral Raise,1,10.0,10.0
2024-02-29,Front Dumbbell Raise,1,10.0,10.0
2024-02-29,Front Dumbbell Raise,1,10.0,10.0
2024-02-29,Front Dumbbell Raise,1,10.0,10.0
2024-02-29,Shoulder Press Machine,1,10.0,25.0
2024-02-29,Shoulder Press Machine,1,20.0,35.0
2024-02-29,Shoulder Press Machine,1,8.0,55.0
2024-02-29,Shoulder Press Machine,1,6.0,45.0
2024-02-29,Hip Huggers,1,15.0,20.0
2024-02-29,Hip Huggers,1,20.0,20.0
2024-01-03,Cable Overhead Triceps Extension,1,10.0,36.0
2024-01-03,Cable Overhead Triceps Extension,1,12.0,31.5
2024-01-03,Cable Overhead Triceps Extension,1,10.0,31.5
2024-01-03,Chest Press,1,8.0,35.0
2024-01-03,Chest Press,1,10.0,45.0
2024-01-03,Chest Press,1,10.0,55.0
2024-01-03,Chest Press,1,10.0,65.0
2024-01-03,Chest Press,1,5.0,75.0
2024-01-03,Chest Press,1,10.0,65.0
2024-01-03,Decline Dumbbell Bench Press,1,10.0,20.0
2024-01-03,Decline Dumbbell Bench Press,1,10.0,17.5
2024-01-03,Decline Dumbbell Bench Press,1,10.0,20.0
2024-01-03,Dumbbell Tricep Kickback,1,10.0,7.5
2024-01-03,Dumbbell Tricep Kickback,1,20.0,5.0
2024-01-03,Dumbbell Tricep Kickback,1,20.0,5.0
2024-01-03,Flat Dumbbell Bench Press,1,10.0,22.5
2024-01-03,Flat Dumbbell Bench Press,1,8.0,20.0
2024-01-03,Flat Dumbbell Bench Press,1,8.0,25.0
2024-01-03,Incline Dumbbell Bench Press,1,8.0,25.0
2024-01-03,Incline Dumbbell Bench Press,1,10.0,22.5
2024-01-03,Incline Dumbbell Bench Press,1,10.0,20.0
2024-01-03,Seated Machine Fly,1,6.0,45.0
2024-01-03,Seated Machine Fly,1,10.0,55.0
2024-01-03,Seated Machine Fly,1,10.0,55.0
2024-01-03,Seated Machine Fly,1,8.0,45.0
2024-01-03,Seated Machine Fly,1,6.0,55.0
2024-01-03,Tricep Press,1,12.0,65.0
2024-01-03,Tricep Press,1,15.0,75.0
2024-01-03,Tricep Press,1,10.0,85.0
2024-01-03,Tricep Pushdowns,1,10.0,50.0
2024-01-03,Tricep Pushdowns,1,10.0,50.0
2024-01-03,Tricep Pushdowns,1,15.0,36.0
2024-01-03,Tricep Pushdowns,1,15.0,43.0
2024-01-03,Double Cable Fly,1,10.0,27.0
2024-01-03,Double Cable Fly,1,10.0,21.5
2024-01-03,Double Cable Fly,1,10.0,27.0
2024-06-03,Barbell Row,1,10.0,50.0
2024-06-03,Barbell Row,1,10.0,60.0
2024-06-03,Barbell Row,1,10.0,50.0
2024-06-03,Barbell Row,1,10.0,60.0
2024-06-03,Cable Pullover,1,10.0,27.0
2024-06-03,Cable Pullover,1,10.0,22.5
2024-06-03,Dumbbell Curl,1,10.0,7.5
2024-06-03,Dumbbell Curl,1,10.0,10.0
2024-06-03,Dumbbell Curl,1,10.0,12.5
2024-06-03,Dumbbell Curl,1,10.0,15.0
2024-06-03,Dumbbell Hammer Curl,1,5.0,12.5
2024-06-03,Dumbbell Hammer Curl,1,8.0,10.0
2024-06-03,Dumbbell Hammer Curl,1,8.0,7.5
2024-06-03,Dumbbell Hammer Curl,1,8.0,5.0
2024-06-03,Dumbbell Shrugs,1,20.0,20.0
2024-06-03,Dumbbell Shrugs,1,20.0,22.5
2024-06-03,Dumbbell Shrugs,1,20.0,20.0
2024-06-03,EZ-Bar Curl,1,8.0,20.0
2024-06-03,EZ-Bar Curl,1,8.0,20.0
2024-06-03,Isometric Holds,1,5.0,5.0
2024-06-03,Isometric Holds,1,5.0,10.0
2024-06-03,Isometric Holds,1,5.0,7.5
2024-06-03,Lat Pulldown,1,10.0,65.0
2024-06-03,Lat Pulldown,1,10.0,85.0
2024-06-03,Lat Pulldown,1,10.0,95.0
2024-06-03,Lat Pulldown,1,10.0,95.0
2024-06-03,Lat Pulldown,1,10.0,95.0
2024-06-03,Machine Row,1,10.0,65.0
2024-06-03,Machine Row,1,10.0,55.0
2024-06-03,Machine Row,1,10.0,65.0
2024-06-03,Machine Row,1,15.0,45.0
2024-06-03,Seated Cable Row,1,15.0,92.0
2024-06-03,Seated Cable Row,1,15.0,85.0
2024-06-03,Single Arm Cable Pulldown,1,10.0,57.0
2024-06-03,Single Arm Cable Pulldown,1,10.0,57.0
2024-06-03,Single Arm Cable Pulldown,1,7.0,64.0
2024-08-03,Barbell Squat,1,10.0,60.0
2024-08-03,Barbell Squat,1,12.0,50.0
2024-08-03,Barbell Squat,1,10.0,60.0
2024-08-03,Crunch Machine,1,10.0,55.0
2024-08-03,Crunch Machine,1,10.0,45.0
2024-08-03,Crunch Machine,1,10.0,65.0
2024-08-03,Leg Extension Machine,1,10.0,55.0
2024-08-03,Leg Extension Machine,1,10.0,75.0
2024-08-03,Leg Extension Machine,1,10.0,85.0
2024-08-03,Leg Extension Machine,1,12.0,85.0
2024-08-03,Leg Press,1,15.0,150.0
2024-08-03,Leg Press,1,10.0,170.0
2024-08-03,Leg Press,1,15.0,100.0
2024-08-03,Seated Calf Raise Machine,1,20.0,25.0
2024-08-03,Seated Calf Raise Machine,1,15.0,25.0
2024-08-03,Seated Calf Raise Machine,1,30.0,20.0
2024-08-03,Seated Leg Curl Machine,1,10.0,75.0
2024-08-03,Seated Leg Curl Machine,1,10.0,55.0
2024-08-03,Seated Leg Curl Machine,1,12.0,85.0
2024-08-03,Seated Leg Curl Machine,1,10.0,85.0
2024-08-03,Standing Calf Raise Machine,1,10.0,75.0
2024-08-03,Dumbbell Side Lateral Raise,1,10.0,7.5
2024-08-03,Dumbbell Side Lateral Raise,1,15.0,7.5
2024-08-03,Dumbbell Side Lateral Raise,1,10.0,7.5
2024-08-03,Dumbbell Side Lateral Raise,1,10.0,10.0
2024-08-03,Front Dumbbell Raise,1,10.0,10.0
2024-08-03,Front Dumbbell Raise,1,10.0,10.0
2024-08-03,Front Dumbbell Raise,1,10.0,10.0
2024-08-03,Shoulder Press Machine,1,10.0,25.0
2024-08-03,Shoulder Press Machine,1,20.0,35.0
2024-08-03,Shoulder Press Machine,1,8.0,55.0
2024-08-03,Shoulder Press Machine,1,6.0,45.0
2024-08-03,Hip Huggers,1,15.0,20.0
2024-08-03,Hip Huggers,1,20.0,20.0
2024-03-15,Lat Pulldown,1,15.0,110.0
2024-03-15,Lat Pulldown,1,10.0,120.0
2024-03-15,Lat Pulldown,1,10.0,110.0
2024-03-15,Dumbbell Curl,1,10.0,12.5
2024-03-15,Dumbbell Curl,1,10.0,12.5
2024-03-15,Chest Supported Dumbbell Rows,1,10.0,20.0
2024-03-15,Chest Supported Dumbbell Rows,1,10.0,20.0
2024-03-15,Hammer Curls,1,10.0,12.5
2024-03-15,Hammer Curls,1,10.0,12.5
2024-03-15,Incline Dumbbell Press,1,15.0,20.0
2024-03-15,Incline Dumbbell Press,1,12.0,20.0
2024-03-15,Incline Dumbbell Press,1,12.0,20.0
2024-03-15,Tricep Pushdowns,1,10.0,90.0
2024-03-15,Tricep Pushdowns,1,12.0,90.0
2024-03-15,Tricep Pushdowns,1,10.0,90.0
2024-03-15,Dumbbell Shoulder Press,1,10.0,20.0
2024-03-15,Dumbbell Shoulder Press,1,10.0,20.0
2024-02-19,Incline Dumbbell Press,1,17.0,20.0
2024-02-19,Incline Dumbbell Press,1,7.0,25.0
2024-02-19,Incline Dumbbell Press,1,7.0,25.0
2024-02-19,Tricep Pushdowns,1,12.0,90.0
2024-02-19,Tricep Pushdowns,1,10.0,90.0
2024-02-19,Tricep Pushdowns,1,10.0,90.0
2024-02-19,Lying Leg Hamstring Curl,1,10.0,50.0
2024-02-19,Lying Leg Hamstring Curl,1,10.0,60.0
2024-02-19,Barbell Squats,1,10.0,80.0
2024-02-19,Barbell Squats,1,10.0,80.0
2024-02-19,Seated Leg Extension,1,15.0,80.0
2024-02-19,Seated Leg Extension,1,15.0,80.0
2024-04-04,Lat Pulldown,1,15.0,110.0
2024-04-04,Lat Pulldown,1,10.0,110.0
2024-04-04,Lat Pulldown,1,10.0,110.0
2024-04-04,Dumbbell Curl,1,10.0,12.5
2024-04-04,Dumbbell Curl,1,10.0,12.5
2024-04-04,Chest Supported Dumbbell Rows,1,10.0,20.0
2024-04-04,Chest Supported Dumbbell Rows,1,10.0,20.0
2024-04-04,Hammer Curls,1,10.0,12.5
2024-04-04,Hammer Curls,1,10.0,12.5
2024-04-04,Dumbbell Shoulder Press,1,10.0,20.0
2024-04-04,Dumbbell Shoulder Press,1,10.0,20.0
2024-04-04,Dumbbell Side Lateral Raise,1,20.0,5.0
2024-04-04,Dumbbell Side Lateral Raise,1,20.0,5.0
2024-04-04,Front Dumbbell Raise,1,10.0,10.0
2024-04-04,Front Dumbbell Raise,1,10.0,10.0
2024-04-04,Dumbbell Shrugs,1,20.0,20.0
2024-04-04,Dumbbell Shrugs,1,20.0,20.0
2024-07-04,Incline Dumbell Bench Press,1,17.0,20.0
2024-07-04,Incline Dumbell Bench Press,1,10.0,20.0
2024-07-04,Incline Dumbell Bench Press,1,6.0,25.0
2024-07-04,Tricep Pushdowns,1,15.0,90.0
2024-07-04,Tricep Pushdowns,1,10.0,90.0
2024-07-04,Tricep Pushdowns,1,10.0,90.0
2024-07-04,Pec Deck Machine,1,12.0,130.0
2024-07-04,Pec Deck Machine,1,15.0,100.0
2024-07-04,Pec Deck Machine,1,12.0,130.0
2024-07-04,Cable Overhead Triceps Extension,1,15.0,60.0
2024-07-04,Cable Overhead Triceps Extension,1,10.0,70.0
2024-07-04,Decline Dumbbell Bench Press,1,10.0,20.0
2024-07-04,Decline Dumbbell Bench Press,1,10.0,20.0
2024-08-04,Lying Leg Hamstring Curl,1,10.0,50.0
2024-08-04,Lying Leg Hamstring Curl,1,10.0,50.0
2024-08-04,Lying Leg Hamstring Curl,1,10.0,50.0
2024-08-04,Barbell Squats,1,8.0,60.0
2024-08-04,Barbell Squats,1,10.0,50.0
2024-08-04,Barbell Squats,1,12.0,50.0
2024-08-04,Barbell Squats,1,8.0,55.0
2024-08-04,Seated Leg Extension,1,15.0,80.0
2024-08-04,Seated Leg Extension,1,15.0,80.0
2024-08-04,Seated Leg Extension,1,10.0,80.0
2024-09-04,Lat Pulldown,1,15.0,110.0
2024-09-04,Lat Pulldown,1,10.0,110.0
2024-09-04,Lat Pulldown,1,10.0,110.0
2024-09-04,Dumbbell Curl,1,10.0,12.5
2024-09-04,Dumbbell Curl,1,10.0,10.0
2024-09-04,Dumbbell Curl,1,10.0,7.5
2024-09-04,Chest Supported Dumbbell Rows,1,10.0,20.0
2024-09-04,Chest Supported Dumbbell Rows,1,10.0,20.0
2024-09-04,Hammer Curls,1,10.0,12.5
2024-09-04,Hammer Curls,1,10.0,10.0
2024-09-04,Hammer Curls,1,10.0,12.5
2024-09-04,Barbell Row,1,10.0,60.0
2024-09-04,Single Arm Cable Row,1,20.0,100.0
2024-09-04,Dumbbell Shrugs,1,25.0,20.0
2024-09-04,Dumbbell Shrugs,1,20.0,25.0
2024-10-04,Dumbbell Shoulder Press,1,20.0,20.0
2024-10-04,Dumbbell Shoulder Press,1,10.0,20.0
2024-10-04,Dumbbell Shoulder Press,1,8.0,25.0
2024-10-04,Dumbbell Side Lateral Raise,1,15.0,7.5
2024-10-04,Dumbbell Side Lateral Raise,1,10.0,7.5
2024-10-04,Dumbbell Side Lateral Raise,1,12.0,7.5
2024-10-04,Front Dumbbell Raise,1,10.0,10.0
2024-10-04,Front Dumbbell Raise,1,10.0,10.0
2024-10-04,Rear Delt Fly,1,10.0,7.5
2024-10-04,Rear Delt Fly,1,10.0,5.0
2024-12-04,Incline Dumbell Bench Press,1,17.0,20.0
2024-12-04,Incline Dumbell Bench Press,1,15.0,20.0
2024-12-04,Incline Dumbell Bench Press,1,6.0,25.0
2024-12-04,Tricep Pushdowns,1,15.0,90.0
2024-12-04,Tricep Pushdowns,1,10.0,90.0
2024-12-04,Tricep Pushdowns,1,10.0,90.0
2024-12-04,Pec Deck Machine,1,15.0,130.0
2024-12-04,Pec Deck Machine,1,15.0,100.0
2024-12-04,Pec Deck Machine,1,12.0,130.0
2024-12-04,Cable Overhead Triceps Extension,1,15.0,70.0
2024-12-04,Cable Overhead Triceps Extension,1,10.0,70.0
2024-12-04,Decline Dumbbell Bench Press,1,10.0,20.0
2024-12-04,Decline Dumbbell Bench Press,1,10.0,20.0
2024-12-04,Hi-to-Low Crossover,1,10.0,70.0
2024-12-04,Hi-to-Low Crossover,1,10.0,80.0
2024-12-04,Dumbbell Tricep Kickback,1,10.0,7.5
2024-12-04,Dumbbell Tricep Kickback,1,20.0,5.0
2024-04-13,Lat Pulldown,1,15.0,110.0
2024-04-13,Lat Pulldown,1,10.0,110.0
2024-04-13,Lat Pulldown,1,10.0,110.0
2024-04-13,Dumbbell Curl,1,10.0,12.5
2024-04-13,Dumbbell Curl,1,10.0,10.0
2024-04-13,Dumbbell Curl,1,10.0,7.5
2024-04-13,Chest Supported Dumbbell Rows,1,10.0,20.0
2024-04-13,Chest Supported Dumbbell Rows,1,10.0,20.0
2024-04-13,Hammer Curls,1,10.0,12.5
2024-04-13,Hammer Curls,1,10.0,10.0
2024-04-13,Hammer Curls,1,10.0,12.5
2024-04-13,Barbell Row,1,10.0,60.0
2024-04-13,Single Arm Cable Row,1,20.0,100.0
2024-04-13,Dumbbell Shrugs,1,25.0,20.0
2024-04-13,Dumbbell Shrugs,1,20.0,25.0
2024-10-05,Lat Pulldown,1,10.0,66.0
2024-10-05,Lat Pulldown,1,10.0,59.0
2024-10-05,Lat Pulldown,1,10.0,59.0
2024-10-05,Dumbbell Curl,1,10.0,12.5
2024-10-05,Dumbbell Curl,1,10.0,12.5
2024-10-05,Chest Supported Dumbbell Rows,1,10.0,20.0
2024-10-05,Chest Supported Dumbbell Rows,1,10.0,20.0
2024-10-05,Hammer Curls,1,10.0,12.5
2024-10-05,Hammer Curls,1,10.0,12.5
2024-10-05,Incline Dumbbell Press,1,8.0,20.0
2024-10-05,Incline Dumbbell Press,1,6.0,20.0
2024-10-05,Incline Dumbbell Press,1,6.0,20.0
2024-10-05,Tricep Pushdowns,1,10.0,45.0
2024-10-05,Tricep Pushdowns,1,10.0,50.0
2024-10-05,Dumbbell Shoulder Press,1,10.0,20.0
2024-10-05,Dumbbell Shoulder Press,1,10.0,20.0
2024-10-05,Double Cable Fly,1,17.0,27.0
2024-10-05,Double Cable Fly,1,12.0,27.0
2024-10-06,Cable Overhead Triceps Extension,1,15.0,60.0
2024-10-06,Cable Overhead Triceps Extension,1,10.0,70.0
2024-10-06,Cable Overhead Triceps Extension,1,10.0,70.0
2024-10-06,Close Grip Barbell Bench Press,1,4.0,55.0
2024-10-06,Close Grip Barbell Bench Press,1,8.0,55.0
2024-10-06,Close Grip Barbell Bench Press,1,6.0,55.0
2024-10-06,Decline Dumbbell Bench Press,1,10.0,20.0
2024-10-06,Decline Dumbbell Bench Press,1,8.0,20.0
2024-10-06,Decline Dumbbell Bench Press,1,6.0,20.0
2024-10-06,Dips,1,10.0,0.0
2024-10-06,Dumbbell Tricep Kickback,1,10.0,7.5
2024-10-06,Dumbbell Tricep Kickback,1,20.0,5.0
2024-10-06,Dumbbell Tricep Kickback,1,20.0,5.0
2024-10-06,Hi-to-Low Crossover,1,10.0,70.0
2024-10-06,Hi-to-Low Crossover,1,10.0,80.0
2024-10-06,Hi-to-Low Crossover,1,10.0,80.0
2024-10-06,Incline Dumbbell Bench Press,1,10.0,20.0
2024-10-06,Incline Dumbbell Bench Press,1,6.0,25.0
2024-10-06,Incline Dumbbell Bench Press,1,10.0,12.5
2024-10-06,Incline Dumbbell Bench Press,1,12.0,20.0
2024-10-06,Pec Deck Machine,1,12.0,130.0
2024-10-06,Pec Deck Machine,1,15.0,100.0
2024-10-06,Pec Deck Machine,1,12.0,130.0
2024-10-06,Single Arm Cable Chest Fly,1,10.0,50.0
2024-10-06,Single Arm Cable Chest Fly,1,10.0,50.0
2024-10-06,Tricep Pushdowns,1,12.0,70.0
2024-10-06,Tricep Pushdowns,1,10.0,90.0
2024-10-06,Tricep Pushdowns,1,10.0,90.0
2024-11-06,Barbell Row,1,12.0,60.0
2024-11-06,Barbell Row,1,10.0,70.0
2024-11-06,Barbell Row,1,7.0,80.0
2024-11-06,Barbell Row,1,12.0,60.0
2024-11-06,Barbell Shrug,1,20.0,65.0
2024-11-06,Cable Pullover,1,10.0,90.0
2024-11-06,Cable Pullover,1,10.0,90.0
2024-11-06,Chest Supported Dumbbell Rows,1,10.0,20.0
2024-11-06,Chest Supported Dumbbell Rows,1,10.0,20.0
2024-11-06,Chest Supported Dumbbell Rows,1,15.0,12.5
2024-11-06,Dumbbell Curl,1,10.0,12.5
2024-11-06,Dumbbell Curl,1,10.0,12.5
2024-11-06,Dumbbell Curl,1,10.0,12.5
2024-11-06,Dumbbell Hammer Curl,1,10.0,12.5
2024-11-06,Dumbbell Hammer Curl,1,10.0,10.0
2024-11-06,Dumbbell Hammer Curl,1,10.0,7.5
2024-11-06,EZ-Bar Curl,1,6.0,20.0
2024-11-06,EZ-Bar Curl,1,6.0,15.0
2024-11-06,EZ-Bar Curl,1,0.0,15.0
2024-11-06,Isometric Holds,1,5.0,5.0
2024-11-06,Isometric Holds,1,5.0,10.0
2024-11-06,Isometric Holds,1,5.0,7.5
2024-11-06,Lat Pulldown,1,10.0,110.0
2024-11-06,Lat Pulldown,1,8.0,110.0
2024-11-06,Lat Pulldown,1,6.0,120.0
2024-11-06,Lat Pulldown,1,6.0,110.0
2024-11-06,Lat Pulldown,1,12.0,90.0
2024-11-06,Single Arm Cable Pulldown,1,10.0,90.0
2024-11-06,Single Arm Cable Pulldown,1,10.0,90.0
2024-11-06,Single Arm Seated Cable Row,1,20.0,110.0
2024-12-06,Barbell Squat,1,5.0,70.0
2024-12-06,Barbell Squat,1,8.0,60.0
2024-12-06,Barbell Squat,1,10.0,70.0
2024-12-06,Barbell Squat,1,10.0,60.0
2024-12-06,Barbell Squat,1,10.0,50.0
2024-12-06,Decline Crunch,1,0.0,10.0
2024-12-06,Decline Crunch,1,0.0,15.0
2024-12-06,Dumbell Alternate Reverse Lunges,1,15.0,12.5
2024-12-06,Lying Leg Curl Machine,1,10.0,50.0
2024-12-06,Lying Leg Curl Machine,1,10.0,50.0
2024-12-06,Lying Leg Curl Machine,1,10.0,50.0
2024-12-06,Seated Leg Curl Machine,1,14.0,70.0
2024-12-06,Seated Leg Curl Machine,1,15.0,70.0
2024-12-06,Seated Leg Curl Machine,1,15.0,60.0
2024-12-06,Seated Leg Curl Machine,1,10.0,60.0
2024-12-06,Standing Calf Raises,1,20.0,10.0
2024-12-06,Standing Calf Raises,1,20.0,10.0
2024-12-06,Dumbbell Shoulder Press,1,12.0,20.0
2024-12-06,Dumbbell Shoulder Press,1,10.0,20.0
2024-12-06,Dumbbell Shoulder Press,1,8.0,20.0
2024-12-06,Dumbbell Side Lateral Raise,1,15.0,7.5
2024-12-06,Dumbbell Side Lateral Raise,1,12.0,7.5
2024-12-06,Dumbbell Side Lateral Raise,1,10.0,7.5
2024-12-06,Front Dumbbell Raise,1,10.0,10.0
2024-12-06,Front Dumbbell Raise,1,10.0,10.0
2024-12-06,Hip Huggers,1,15.0,20.0
2024-12-06,Hip Huggers,1,20.0,20.0
2024-06-15,Cable Overhead Triceps Extension,1,15.0,60.0
2024-06-15,Cable Overhead Triceps Extension,1,10.0,70.0
2024-06-15,Cable Overhead Triceps Extension,1,10.0,70.0
2024-06-15,Close Grip Barbell Bench Press,1,4.0,55.0
2024-06-15,Close Grip Barbell Bench Press,1,8.0,55.0
2024-06-15,Close Grip Barbell Bench Press,1,6.0,55.0
2024-06-15,Decline Dumbbell Bench Press,1,10.0,20.0
2024-06-15,Decline Dumbbell Bench Press,1,8.0,20.0
2024-06-15,Decline Dumbbell Bench Press,1,6.0,20.0
2024-06-15,Dips,1,10.0,0.0
2024-06-15,Dumbbell Tricep Kickback,1,10.0,7.5
2024-06-15,Dumbbell Tricep Kickback,1,20.0,5.0
2024-06-15,Dumbbell Tricep Kickback,1,20.0,5.0
2024-06-15,Hi-to-Low Crossover,1,10.0,70.0
2024-06-15,Hi-to-Low Crossover,1,10.0,80.0
2024-06-15,Hi-to-Low Crossover,1,10.0,80.0
2024-06-15,Incline Dumbbell Bench Press,1,10.0,20.0
2024-06-15,Incline Dumbbell Bench Press,1,6.0,25.0
2024-06-15,Incline Dumbbell Bench Press,1,10.0,12.5
2024-06-15,Incline Dumbbell Bench Press,1,12.0,20.0
2024-06-15,Pec Deck Machine,1,12.0,130.0
2024-06-15,Pec Deck Machine,1,15.0,100.0
2024-06-15,Pec Deck Machine,1,12.0,130.0
2024-06-15,Single Arm Cable Chest Fly,1,10.0,50.0
2024-06-15,Single Arm Cable Chest Fly,1,10.0,50.0
2024-06-15,Tricep Pushdowns,1,12.0,70.0
2024-06-15,Tricep Pushdowns,1,10.0,90.0
2024-06-15,Tricep Pushdowns,1,10.0,90.0
2024-06-16,Barbell Row,1,10.0,50.0
2024-06-16,Barbell Shrug,1,20.0,65.0
2024-06-16,Cable Pullover,1,10.0,90.0
2024-06-16,Cable Pullover,1,10.0,90.0
2024-06-16,Chest Supported Dumbbell Rows,1,12.0,20.0
2024-06-16,Chest Supported Dumbbell Rows,1,10.0,20.0
2024-06-16,Chest Supported Dumbbell Rows,1,10.0,20.0
2024-06-16,Dumbbell Curl,1,10.0,12.5
2024-06-16,Dumbbell Curl,1,10.0,12.5
2024-06-16,Dumbbell Curl,1,10.0,12.5
2024-06-16,Dumbbell Hammer Curl,1,10.0,12.5
2024-06-16,Dumbbell Hammer Curl,1,10.0,10.0
2024-06-16,Dumbbell Hammer Curl,1,10.0,7.5
2024-06-16,EZ-Bar Curl,1,6.0,20.0
2024-06-16,EZ-Bar Curl,1,6.0,15.0
2024-06-16,EZ-Bar Curl,1,0.0,15.0
2024-06-16,Isometric Holds,1,5.0,5.0
2024-06-16,Isometric Holds,1,5.0,10.0
2024-06-16,Isometric Holds,1,5.0,7.5
2024-06-16,Lat Pulldown,1,10.0,110.0
2024-06-16,Lat Pulldown,1,8.0,110.0
2024-06-16,Lat Pulldown,1,6.0,120.0
2024-06-16,Lat Pulldown,1,6.0,110.0
2024-06-16,Lat Pulldown,1,12.0,90.0
2024-06-16,Single Arm Cable Pulldown,1,10.0,90.0
2024-06-16,Single Arm Cable Pulldown,1,10.0,90.0
2024-06-16,Single Arm Seated Cable Row,1,20.0,110.0
2024-06-17,Barbell Squat,1,5.0,70.0
2024-06-17,Barbell Squat,1,8.0,60.0
2024-06-17,Barbell Squat,1,10.0,70.0
2024-06-17,Barbell Squat,1,10.0,60.0
2024-06-17,Barbell Squat,1,10.0,50.0
2024-06-17,Decline Crunch,1,0.0,10.0
2024-06-17,Decline Crunch,1,0.0,15.0
2024-06-17,Dumbell Alternate Reverse Lunges,1,15.0,12.5
2024-06-17,Lying Leg Curl Machine,1,10.0,50.0
2024-06-17,Lying Leg Curl Machine,1,10.0,50.0
2024-06-17,Lying Leg Curl Machine,1,10.0,50.0
2024-06-17,Seated Leg Curl Machine,1,14.0,70.0
2024-06-17,Seated Leg Curl Machine,1,15.0,70.0
2024-06-17,Seated Leg Curl Machine,1,15.0,60.0
2024-06-17,Seated Leg Curl Machine,1,10.0,60.0
2024-06-17,Standing Calf Raises,1,20.0,10.0
2024-06-17,Standing Calf Raises,1,20.0,10.0
2024-06-17,Dumbbell Shoulder Press,1,12.0,20.0
2024-06-17,Dumbbell Shoulder Press,1,10.0,20.0
2024-06-17,Dumbbell Shoulder Press,1,8.0,20.0
2024-06-17,Dumbbell Side Lateral Raise,1,15.0,7.5
2024-06-17,Dumbbell Side Lateral Raise,1,12.0,7.5
2024-06-17,Dumbbell Side Lateral Raise,1,10.0,7.5
2024-06-17,Front Dumbbell Raise,1,10.0,10.0
2024-06-17,Front Dumbbell Raise,1,10.0,10.0
2024-06-17,Hip Huggers,1,15.0,20.0
2024-06-17,Hip Huggers,1,20.0,20.0
2024-06-19,Cable Overhead Triceps Extension,1,15.0,60.0
2024-06-19,Cable Overhead Triceps Extension,1,10.0,70.0
2024-06-19,Cable Overhead Triceps Extension,1,10.0,70.0
2024-06-19,Decline Dumbbell Bench Press,1,10.0,20.0
2024-06-19,Decline Dumbbell Bench Press,1,8.0,20.0
2024-06-19,Decline Dumbbell Bench Press,1,6.0,20.0
2024-06-19,Dips,1,10.0,0.0
2024-06-19,Dumbbell Tricep Kickback,1,10.0,7.5
2024-06-19,Dumbbell Tricep Kickback,1,20.0,5.0
2024-06-19,Dumbbell Tricep Kickback,1,20.0,5.0
2024-06-19,Hi-to-Low Crossover,1,10.0,80.0
2024-06-19,Hi-to-Low Crossover,1,10.0,80.0
2024-06-19,Hi-to-Low Crossover,1,10.0,80.0
2024-06-19,Incline Dumbbell Bench Press,1,6.0,25.0
2024-06-19,Incline Dumbbell Bench Press,1,8.0,25.0
2024-06-19,Incline Dumbbell Bench Press,1,10.0,12.5
2024-06-19,Incline Dumbbell Bench Press,1,12.0,20.0
2024-06-19,Pec Deck Machine,1,12.0,130.0
2024-06-19,Pec Deck Machine,1,15.0,100.0
2024-06-19,Pec Deck Machine,1,12.0,130.0
2024-06-19,Single Arm Cable Chest Fly,1,10.0,50.0
2024-06-19,Single Arm Cable Chest Fly,1,10.0,50.0
2024-06-19,Tricep Pushdowns,1,12.0,90.0
2024-06-19,Tricep Pushdowns,1,10.0,90.0
2024-06-19,Tricep Pushdowns,1,10.0,90.0
2024-06-21,Barbell Row,1,10.0,60.0
2024-06-21,Barbell Shrug,1,20.0,65.0
2024-06-21,Cable Pullover,1,10.0,90.0
2024-06-21,Cable Pullover,1,10.0,90.0
2024-06-21,Chest Supported Dumbbell Rows,1,12.0,20.0
2024-06-21,Chest Supported Dumbbell Rows,1,10.0,20.0
2024-06-21,Chest Supported Dumbbell Rows,1,10.0,20.0
2024-06-21,Dumbbell Curl,1,10.0,12.5
2024-06-21,Dumbbell Curl,1,10.0,12.5
